Session ID,User ID,Market,Sign-up,Experiment ID,Variant ID
9C1F20Y0UYMUY4HJJI7D,FZ3F76802DUBPZVZS8,Sweden,false,Experiment037,Variant 2
7SU543KDPPHU0JZ8Z4C1,FZ4329L0CJ60HVKHE7,Norway,false,,
0Q261T7PB1QTR11P6UER,FZ450KOZP0C1QS0R2T,Denmark,false,Experiment037,Control
697BCLRHNET3FL9WRYPG,FZ5UW0ION94ZO7CMKN,Finland,true,Experiment037,Control
932SUGCG9NSCSA6T56B7,FZ6URMYQX8A5O46EW4,Norway,true,Experiment037,Control
1SEZT56AD8BGESEPEGH9,FZ7LWYEL3RPX6D8NIV,Denmark,false,,
F2R71ULZIMQT5KHJD25R,FZ7ZLBAQQ0P11O1W9L,Denmark,false,Experiment037,Variant 2
30E8OS352FZ081EPRMYJ,FZES0TUUEKX9PHKSO7,Sweden,false,Experiment037,Control
MWI2TCOR6SGJTCVUSZWE,FZF85POUP3A02EL4PL,Denmark,false,Experiment037,Variant 1
SUZYSYTFRRT7J6SBC3SU,FZHZ1UE7N2ISQEQV5E,Sweden,false,Experiment037,Variant 2
2GQY0K8KRTFPBYABGNR6,FZM3X1XLLU025DKR1A,Denmark,false,Experiment037,Control
HQQYFPLF0ZSNF37C8B1E,FZMM8GP6RHXL6OUQN2,Sweden,false,Experiment037,Control
J83OC9UFRLP1UIZ3VOQG,FZRRGSGT86TIJ9S0VC,Sweden,false,Experiment032,Variant 1
N8VFTUVRVT5QJSSTLINM,FZTNZO3PERRS1J4OVQ,Sweden,false,Experiment037,Control
3V85J5NKXPTARPMSM513,FZUS6LTU5TMMYN86H8,Norway,false,Experiment037,Variant 1
8AOZ1RCH80MJE0Q484A7,FZZ5RCQBYL20W3H1C3,Norway,false,Experiment037,Control
4294OL66FS13H5462WIY,FZZFG8HHZ7HQI34QOE,Denmark,true,Experiment037,Control
G7EXZ8VDTC9DFLAXSD4D,G01WI5K8TJKTENL8LB,Finland,false,Experiment037,Control
KAS5HSP8BL2JV7UEF5CJ,G0228VGCOKK1BMPTCN,Denmark,true,Experiment037,Control
YQ5FY6UZF7WADDRPK3BZ,G026BEI3HOLFPQLJ7C,Finland,false,Experiment037,Control
PNJG2CO9SMU02TYF9BV5,G0340QT1P7H50N0137,Norway,true,Experiment037,Control
BQ2B56QE4JMDZDUYQ5O6,G07L55NDLDQOAO6XS6,Sweden,false,Experiment037,Variant 1
3AFE1CFWWWX4NUH2NMLR,G09S1QG3JB9HN70QMV,Denmark,false,Experiment037,Variant 2
D4B20CU8NDBZILC2TP4D,G0A59CPO85XYS7I1M5,Denmark,false,Experiment037,Variant 2
WH2YJKKDQ4E3YFC1M68O,G0E5ETTBG0GP1EEHGU,Sweden,true,Experiment037,Control
NA2AENNP6EYC1FEFH5A4,G0IUKJQXFIOQ7CPZ3U,Sweden,false,Experiment037,Control
K2QHRWFKWSU8JJV1NAG2,G0JGKW2JT7ARNEL4GB,Denmark,false,,
GDOYF8M3SY08ZDSTENNO,G0O41JKRYRBSIDU6LF,Denmark,true,Experiment037,Control
WW5J3S4TDTIZS0S5J9X9,G0OZVXBO201KAL1FL4,Finland,false,,
7LRQZXYYWOTHYWM2VR19,G0R1AJAYTUB51CM7DA,Denmark,false,Experiment037,Control
HZ6WKQNIDR6EWK8AK26N,G0SN6BD0F7XU85VQVY,Norway,false,,
NJZ0U3NEOLKMLS841GPB,G0V52YSRRG2GSZC90A,Denmark,true,Experiment037,Control
KSNKAEJLC1C4FTOGFD07,G0VPCZP0ZHHNM9MFGY,Norway,false,Experiment037,Control
9U54PNXY8QDKO3XB7W4M,G0XJSN7UMW6H77EH0Z,Denmark,false,Experiment037,Variant 1
KRJ69QEWCJ0G2FIHNIKK,G0Z0COMVOZVB0SF4MH,Sweden,false,Experiment037,Variant 1
JI418W7FGLE95JPWJC3L,G1028DBONN1D3NTHJO,Norway,false,Experiment037,Variant 1
LTY7IVHAJ1OBNG9822BJ,G10SCQHGPD3BUBZ17V,Finland,false,Experiment037,Variant 2
3UVAYP8PD28CO59ZNUY8,G11FH3QT0SFTK75XQH,Sweden,false,Experiment037,Variant 2
33GM633WXT1SMPOKLVYC,G1ABMYW3O4WOCZDDCM,Finland,true,Experiment037,Variant 2
D6DIYWKWKL259RPEHTIR,G1BEHQOG5M3J3SB84C,Finland,true,,
5ZPY1IA2VPGN2SSBOCK3,G1D73WPPGZHIDZLUY0,Norway,false,Experiment037,Variant 2
VZFU9SG1WMAN9R8FFKYN,G1ECJ3CZU9XQQAFXI0,Sweden,true,,
9Q7VK7NNR02IS07LDT1K,G1FWO9Q9QTCVUEE3SM,Norway,false,,
08OJB10XC6E8FPDOVJUI,G1IHGBZC8R5EAPTJ0X,Denmark,false,Experiment037,Variant 2
B2FTSKRVNFUHRVF88IPK,G1IU8ZMCEJCB5IPZI2,Norway,false,Experiment032,Variant 2
UG9DI9SXY1FVKM1GUV58,G1KY43GEIAB4SWUN7W,Denmark,false,Experiment037,Control
G2DKOA0GIAUWJS3W0R1L,G1L1JS9GTSIHL7LQQV,Sweden,true,Experiment037,Variant 1
N8A1IDLJRQG6RHEAOT01,G1LBCCB5XO84Q2KXJH,Norway,false,Experiment037,Control
WRY0XQ9ELR2W7YMY74JO,G1PA9591FUD3X179T5,Denmark,false,,
292OBFHYXULXD4TF2OXW,G1Q5487TU2JLM5B8BI,Denmark,false,Experiment037,Variant 2
BTMEO549XCYWB9EMYR01,G1QQ2AF0BVUS4BFD39,Sweden,false,Experiment037,Control
CR2Y4AY3VEY1JWTM1PMR,G1QQJB32PIG7EQLJ70,Denmark,false,Experiment037,Control
DVOPP1QRCHXBS1WWD9LJ,G1RHMP54X09L7ZIWKA,Denmark,false,Experiment037,Variant 2
3NRO6HOKSQOZU2BUTUWC,G1TB5MHZDFG9W352QW,Sweden,false,Experiment037,Variant 2
5QHYEIWPMKJ8MG9O0U4H,G1TS7DTHHHOV7WANFC,Sweden,false,Experiment037,Control
GXWH34P1AKW5524SI54E,G1W63B231QCITUW7VQ,Sweden,false,Experiment037,Variant 1
TBX40BNDM98HBF4JUJWC,G1YL19394KHVEWUBO4,Denmark,true,,
XDC0RKWWQOLJ1HMEOQMK,G1YSWLGMBAN271PH4Y,Finland,false,Experiment037,Variant 2
J6O48LP596X3JEQKQO0N,G1YUQRM3TA00QMYVYH,Sweden,false,,
RFT5WBA46Y2XR3HNR2NX,G21MTYQLBBLLJTEYY5,Sweden,false,Experiment037,Control
1ECGV31XY70H5NBXCA1Z,G22TVNB983V7W7MDPH,Norway,false,Experiment037,Variant 1
WSACWAE1ESM3HQYL2AB7,G23B9O16YQUVFP9XXO,Norway,false,Experiment037,Variant 1
WEP5ZBIX6MGP9AUIXF0K,G23E7YEYHFBKSPE96D,Norway,false,Experiment037,Variant 2
95X0UCKB9YMXHYEKHRJP,G23YQOYRIW5QWHSVVI,Sweden,false,Experiment037,Control
L493DBMZ291HE53NJJFP,G24N19ZS06DVWCO50J,Norway,false,Experiment037,Control
76UC3EXPF8ZATKTD39VR,G260CZ9XF768VM0Y7A,Norway,true,Experiment037,Control
PRQ5K0VWL1CQTHXRD05Q,G27OEV7ODV6HUQ6IUD,Denmark,false,Experiment037,Control
Y35GUUWLDSEA4BBKIC6W,G299XXGR9K2JMXUK5I,Sweden,false,Experiment037,Control
GOE7S6CESBFNDTA723KT,G2AOEKKAS68IWYVYQ1,Finland,false,Experiment037,Control
6YGL0QP3A20G6C7D4AJY,G2ECJGP84TNIKO3APU,Norway,false,Experiment037,Variant 2
4ALKGM72G69LBCW1VL7R,G2HPIDYVB3X8TAW8WC,Denmark,false,Experiment037,Variant 2
GK885YIBNAYLHU3TBTAH,G2HW8O3JN7TLF0U1IR,Norway,false,Experiment037,Variant 2
OTLNVXLT1KV6NMYP3A14,G2K2PJ8AWT3VUYQ2SH,Norway,false,Experiment037,Control
0VDHFST85E3S30KRXC3N,G2L2KUQXWTPM1X20AW,Finland,false,Experiment037,Variant 1
5OY9PED4ZVPQ525172QO,G2O3QE9L8V5EXKUNJE,Sweden,false,Experiment037,Control
QLWMAFZ5E1TKZPBB80DM,G2OJXU1KQDMCZC4CPP,Denmark,false,,
NXIY3VBYXCZ32GI3PNZJ,G2P9MF75X0OPS1JKSV,Finland,false,Experiment037,Control
J033KYACNGAKNJ2GGZKT,G2PPBMZ44P5WNV3R71,Sweden,false,,
1V19OG5FHCUWRPH7MHYW,G2R8T73A8ASRGL2BXH,Denmark,false,Experiment037,Variant 1
CFFB8AW3776P2PKISOFD,G2S8ATQEL4N6KR19PQ,Denmark,false,Experiment037,Control
BKZDWSTX28W2AZSBOT73,G2SS6LANFRJLMP2SFN,Finland,false,Experiment037,Control
85TKHV6ZR6LSU2AOGCBC,G2UI6HRP2EUZGVSBDR,Denmark,false,Experiment037,Control
REA9M10XKPEJU2FJFEP3,G2VGD9RJEKNMKJ4F58,Denmark,false,Experiment037,Variant 2
WA0ULIGF0U0Z5TBNHZWY,G2W6P11ZZJG0P2KKZ3,Finland,false,Experiment037,Variant 2
MWU9HE2WUV8LNTAQK2ZE,G2YGUMTITJJ4P1YDYC,Finland,false,Experiment037,Variant 1
WG5VBNKAPOSTKLPEVB5K,G30KSB85C2U5HY9KUD,Finland,false,Experiment037,Variant 1
ELOY5KSVJMKJE3B1YYY5,G33XM9PXYNASZ19XQW,Finland,false,Experiment037,Control
U5LJFR48CE769JCKC11I,G34REIX30V9GSCPT3X,Sweden,false,Experiment037,Control
5EUQX0RVF1TPSHR4B5OK,G38846FE47UTR6VBA4,Norway,false,,
KBI19SX0T3WUH7D4HLYF,G3FFW1C4GJ5D6UZQEV,Finland,false,Experiment037,Variant 2
9JYYI822HOEOP38FFCRD,G3FMRDSR9SYILEC0QP,Sweden,false,Experiment032,Variant 2
IDA8PE9Y804PIKJXHZ3Q,G3FOVMUSJY10ZU0DGE,Norway,false,Experiment037,Variant 2
PTCT6TB8GM1RIXRS6558,G3FSRHYFXY5NQ2TNF8,Denmark,false,Experiment037,Variant 1
SOVRNK6UOIHRX6XRS620,G3JOIQP5SS4XPBHLE3,Norway,false,Experiment037,Control
5MSUAQ3GGY6DN9S9FFFH,G3K09Q565Y75HTSEH6,Norway,false,,
K95J34OFRJ3CV5HHPSU1,G3KYB5GZ4ALARSTINN,Norway,false,Experiment037,Variant 1
QMAT8YEGD5X9E886TYXV,G3O1L0QM7PS7PWSX34,Denmark,false,Experiment037,Variant 2
ZFFE1SXZOP42VSF89OQH,G3Q42O5DED7F4EEZYH,Sweden,false,Experiment037,Variant 1
F52VTAVE4RK8P77LQZR2,G3RRH9MFEV20ZMKLFO,Sweden,false,Experiment037,Control
PC04RSBUOKGO68KAU30R,G3T2VK5GBZFFM70SSA,Finland,false,Experiment037,Variant 1
30U0KA0DBBM356UEUNBY,G3UH92N95MI42RDBFU,Sweden,false,,
31PV3JYKWVTEVQRO3LBC,G3W8R4CHZJQPKFJ6D6,Denmark,false,Experiment037,Variant 1
M58UABZCXZHHRRL9BTC7,G3WN428VZPWIXL9RJH,Norway,false,Experiment037,Variant 2
G2DD99LYF5NXD5GEIX2U,G3XWUNL61NBEV5AGJK,Finland,false,Experiment037,Control
PHACR5O2HV6RJ9ZBYYJA,G3ZN6WMS3O39WLBTP2,Norway,true,Experiment037,Variant 1
V1SYQQ3TG5PLNAB3ID7N,G3ZNDCA6DD3OC9X5U1,Denmark,false,Experiment037,Control
T72CJTB05JQ6FRIHY4DT,G4000R1FVRVJHYM7LX,Sweden,false,,
48F0QXWGA28PD2SAN46Q,G402XXDEN6VWMJ2DUY,Denmark,false,Experiment037,Variant 1
VRUVLKLZ3OHRJH8TLCTL,G42MAZU2CNLFECK4YW,Denmark,false,Experiment037,Control
9UZT6AVYTDHHOZY1IZ4R,G454L14AHBJI069XU1,Denmark,false,Experiment037,Control
O08IK1RXEUNI561SEOP1,G47FI5PAYKCSEPERU4,Sweden,false,Experiment037,Variant 2
6VOTG48V0NTQ78Z2Q8NC,G49374ZZVOQKYNDO64,Denmark,false,Experiment032,Variant 2
3XDIYF842VSX9EIL0SJB,G4BGAQE88QEX81XO6S,Finland,false,Experiment037,Variant 1
76A2QDALZCTHR7U2M8U8,G4CDF1CA301GDX8TWN,Denmark,false,Experiment037,Variant 1
L8L8EQZ0IDZ774OP465J,G4ESP9IVTEWQ21GOW6,Denmark,false,Experiment037,Control
X6LHAOANO2GCTB8PGFR3,G4I2M6NFUW8BJ9OT9K,Sweden,false,Experiment037,Variant 2
A96TNU8065D6FKX9BGM1,G4KE5NE4WMWLLRNVO2,Sweden,false,Experiment037,Control
76YJ0P5ZJ4H1P98DVVK1,G4NMECA58UEQJNIKQ0,Denmark,false,Experiment037,Control
6UOHTF3138YFX5KC59BD,G4PNZ11PFEN3NQWHWE,Finland,false,Experiment037,Variant 1
3ZT701OGVJ45VE4C3N4S,G4RX6GY7CSVNAHABEI,Norway,false,Experiment037,Control
SH7ENLCU8YZNR7RQDA4T,G4XAJWZ4W8RBTUJUCA,Sweden,false,Experiment037,Control
JRFP4UM7I76J3OGGOZSS,G4XLHHWO4IKGU5N95A,Finland,false,Experiment037,Control
YDNQOYM8J3RCRUYG48EI,G4YU2K2BHFY7158PW9,Norway,false,Experiment032,Variant 1
KNG5L8Y7CRU5ZQZD8O8Y,G4Z9JRFLWDZRWPMOAI,Norway,false,Experiment037,Variant 1
HNOBH0I992B40OO5N331,G503AVHYZGT203YUXB,Sweden,true,Experiment037,Control
D3FU72QVN066URL1D8AE,G50BASGKMEV9FZ55JM,Denmark,true,Experiment037,Variant 1
XRWFKG6JUI3YYXLG7CF0,G50EOC6KOMZDQ03B18,Norway,false,Experiment037,Variant 2
1053IGFL670PAZC0N9IW,G51T4E4RVEH3ZGB6AI,Sweden,false,,
DO2FC784NON7LV47PB1B,G54C0HTK4HZANLGRA8,Denmark,false,Experiment037,Variant 1
3P946SZ9OFD1BEPF0T7F,G57D5WW9O09GDLTMCX,Sweden,false,Experiment032,Variant 2
5NFM0DZ2OTGLHZBT1KM3,G59R2DQB6LBIIUPUQE,Finland,false,,
SVEGYAAEQK8UB2P2K5TC,G5BXGISFGF7UCZTNUN,Sweden,false,Experiment037,Control
KMM9T18OITSGF8ACACHR,G5EL07SULDFT6WOUA8,Denmark,false,Experiment037,Variant 1
MHIAL9V8X8KU1YVGYLPR,G5IIT7661VWWDYKL2G,Sweden,false,Experiment037,Variant 2
BEMV74A28IVGFATFH3QS,G5IJTICSR9SQ5O1SO4,Sweden,false,Experiment037,Variant 1
3LZ27B9EPTVB15UKZ06R,G5IU92QKD8THQZAX9C,Denmark,false,Experiment037,Variant 2
YSFA7UU0W995QNVQ2Z47,G5KFTY23Y13RML81QM,Norway,false,Experiment037,Control
J9C4XB4FB2AM6FT53ZGW,G5LTEAEAT2MMPVT03I,Denmark,false,Experiment037,Variant 2
5X3EOU1T3TEZ594UW2V3,G5PUU3CI9XBGNI6UFR,Finland,true,Experiment037,Variant 1
TXTBZ9AO4G48EVS4WQXX,G5SYXAO6S1JRPO1VDI,Denmark,false,Experiment037,Variant 2
4R4M7LO4EV4DM04Q7ELW,G5T5983XGR4KENZUTR,Norway,true,Experiment037,Variant 1
70NS51S0QJYU98UH8RRL,G5VJCT97FXOZ3CL7ZW,Sweden,false,Experiment037,Variant 1
D42YBQQMTTE93S0T2D4J,G5WEFMSLUW3S0I9Q3V,Sweden,false,Experiment037,Control
TYC4W36QP6PKCLGBF3BF,G5X1AS91AX75W70CFI,Norway,false,Experiment037,Variant 1
476SAVGGZL58JPAINWDN,G5Z099CGZT7SFTHL7D,Norway,true,,
AZJBXD0MW23WH9Y033OD,G6208M5ISJWODC8KP9,Norway,false,Experiment037,Variant 1
GPB60K7ZFXUJ1W8JUFTY,G67DYKG81MWEF8G4YX,Norway,false,Experiment037,Control
JXSYUYM79BKWH7NI4WUF,G68RZEY43ZK0JE6G0L,Denmark,true,Experiment037,Variant 2
MFZ3N3OSKTY3WQANRPJI,G6CO1IZW36U4ZJHYMH,Sweden,false,Experiment037,Variant 2
G8YPGQKIFDPPNY09XQKM,G6CXSBUFELJGCH7474,Denmark,false,Experiment037,Variant 2
SBR31EKN6VIH4D5124MP,G6HEFYMM1AGLCBVH6V,Sweden,false,Experiment037,Variant 1
9SL6V5QKT9QWRBREC9L0,G6IPVTNT5D5NHXU381,Denmark,false,Experiment037,Control
BRZNGZOK3BZM5UNOVIHJ,G6JD3LCPE8ELIGY7DF,Sweden,false,Experiment037,Variant 1
LUPF7CS25J02MT10MY2O,G6L79WT399NS68C97H,Denmark,false,Experiment037,Control
Q6TOMIJ03I3WPANYUPXL,G6N6BXRAU9W9J66NKT,Sweden,false,Experiment037,Control
IX4WB8O60GYJ0RQIZA09,G6NBXEIE66S7B7N949,Norway,false,,
CXYN6XZKCTITHTQ9K6MF,G6RKW4590IO4DFCGDR,Denmark,false,Experiment037,Control
TYTMW1TUCV7JQSEE76OB,G6S026WEVO2NSJF9IN,Norway,false,Experiment037,Variant 2
BNGQRBA6EV9J7D63NYRT,G6T5JVM1QCLJIF66Q3,Sweden,false,Experiment037,Variant 1
3BAPBKCX6QPPJRI6DXWH,G6XHHCYERLH417HP00,Sweden,false,Experiment037,Variant 1
4Y2QUBLC920OL7DPJRQG,G6XUWE1IN4KZF9U1ZQ,Denmark,true,,
IPLQQH9MMZK35BVKECY9,G72CFVNK4ONH40OFQX,Denmark,false,Experiment037,Control
3KANJQKOLCVZWPC3MHXE,G730GEIJR2QSGIO8N2,Norway,true,Experiment037,Control
NSA39DQA1QUE20WAG24J,G74XZYABY9AWUD592S,Sweden,false,Experiment037,Variant 1
R9XMEZBNZP214JKIWKGX,G750PZZCIBWNL869ZS,Sweden,true,Experiment037,Variant 2
A41DG1J4GZGHE1NXTXF5,G75HG89UTD7HNSTJDW,Denmark,false,Experiment037,Variant 2
11TK947Y4LW4HYP0N6MD,G79NL8TGMTZU294ZTU,Sweden,false,,
GEX6WN7DAB2I16WT4Z45,G7AN5N3AIUE92GBCG5,Denmark,false,Experiment037,Variant 1
39FOVC224B8IVSJUQCG9,G7DBE9A9VLOOC939F6,Denmark,false,Experiment037,Variant 1
3GLXV3TZEF7EJ1CMB81W,G7DKW459JKZBM32M2Y,Finland,false,Experiment037,Variant 2
J91F7EW9517LUP9VDLTI,G7HLFITJXV6U1XH94W,Norway,true,Experiment037,Control
PD52HBXNA6KTO1UWITQO,G7IQJ290BWGHRUDOV4,Denmark,false,Experiment037,Variant 2
QTD7747C12O98JQ3HWS9,G7KH0VST2QXPCPM9K9,Denmark,false,Experiment037,Variant 2
PMQ1ZDE5IMNTWBOIYLE3,G7KPM645SWNYTWCXJ6,Norway,false,,
JVOJ5JB8280M5MD7F8P6,G7MPWJH7ETEBM79LIH,Sweden,false,Experiment037,Control
JCYCY6HXPLGMPQ3H04HR,G7N31P07YYQ781HJMQ,Finland,false,Experiment037,Variant 1
8Y2WRNQB4S51HVXBSB15,G7NHJ4IZ47OHMZXCYM,Denmark,true,Experiment037,Control
H4P6E97A0RIRHNM9C0OD,G7NTWS1BFQ9Z2LAS5P,Sweden,false,Experiment037,Control
0WFFXPMGGZBA8AJ3KRJE,G7UBDXER4JUDIQ3UDG,Sweden,false,Experiment037,Control
SYDQ7T5B6S66KKUH5A0C,G7X9XFW7FSIMF5V3MS,Sweden,false,Experiment037,Variant 2
TMRAAVYIASE1CHZBR4Y6,G7ZTBIBIBCFB5KMYYB,Finland,true,Experiment037,Variant 2
23R8EDEOIHJVXXIV7LQD,G84B9Y5Y4VQCZMNFVO,Finland,false,Experiment037,Variant 1
OVMFFJPC8N1ESRHP489O,G84DOK0ZIHBRG1N8WX,Norway,false,Experiment037,Variant 1
8XBBSKXP5YGRH5DUM6XF,G888EO0S3HP4KQ10K6,Finland,true,Experiment037,Variant 2
MOFX4AFNHY4QTWX4GWJ9,G89HESOG9SV6UJULSV,Sweden,false,Experiment037,Variant 2
56NDRU8VSKIBQ98QLG2U,G89TPIB9834L8YV96I,Denmark,true,Experiment037,Variant 1
HAB2JI45BXFHYYK8AWCA,G8BGMKHBZZYPCPZS1F,Norway,false,Experiment037,Variant 1
VUYK6UWQ5D2L8FYRGQ2Y,G8D4RT3K398DDVLAPY,Denmark,false,Experiment037,Variant 2
37IFFECZ9RR3QSNYPYV5,G8DIF7T3BPD04XFSCU,Sweden,false,Experiment037,Control
F30YXJNCGKSLVGGSX5CK,G8EAIFC7ZX9WRAVNIY,Sweden,false,Experiment037,Control
7S0B0KQQZ3SQC1A6R5SD,G8EHH2RRSU1V9A6FDV,Denmark,false,Experiment037,Variant 2
A7SXD9M5IPCTJVCKYHIO,G8HUPK2RWT80EIVW1V,Sweden,true,Experiment037,Variant 1
NGI8OLL0DD0RI1YSNOEP,G8J8ZQOWNSVHP2AF08,Finland,false,Experiment037,Control
QR7DH2E9G39H1HCRM0RE,G8JP3IHYHFMZPIT9KG,Norway,false,,
TIZQT4RU0ZO4SDGQJNRI,G8KUK84X2YJV7QPW5C,Finland,false,Experiment037,Variant 2
TFI2EM0W7YW1ZLCIOH1Z,G8LGFEFVPH830TJ0WT,Denmark,false,Experiment037,Variant 2
KPGSGNKNJ13EL00W6YXZ,G8M4V4YIWF12R133ZE,Norway,false,Experiment037,Variant 2
O1VLJXKJN31I370KJHVJ,G8NGRMY927MUMPSBD4,Denmark,false,Experiment037,Control
Y3ZPK1NB59LLPKPPHAN2,G8O57NSRETDZHOZWIZ,Denmark,false,Experiment037,Variant 1
J8RXX303D0CFGUGBICO8,G8Q0NHHKJUIS7TQJ9S,Denmark,false,Experiment037,Variant 2
FQK0O93QJONQDA8T2IHR,G8U86QA9RJB9AD0NK5,Denmark,true,Experiment037,Variant 2
IRC07P39J9W244QE7YXM,G8VAO9NAP47VR37ANG,Denmark,false,,
TWZHDNAOS0Q0PXMY7F7N,G8Y21V7ILA9QOLFZ7W,Denmark,false,Experiment032,Variant 1
N4KJCLTKEQBWGQ0RLMFD,G8Y8W06CRE8TR7G3SS,Sweden,true,Experiment037,Variant 2
KLSLLGFRDP4W5EF6QQVQ,G8ZT3JYG9DGHM4C5QI,Norway,false,,
Z9AH8OVNZ1WNXBZNGCWR,G91CF5PDUVBUFDBSU6,Sweden,false,Experiment037,Variant 1
BPO8WPBAIL2ZF6CWKDGH,G94R91ZLWY4TMEBQJN,Sweden,false,Experiment032,Variant 2
PT9NPFWCZLDGYAH7DQ3S,G96DEVGYBETTXFXK8S,Denmark,false,Experiment037,Variant 1
ZDGJOZP7QP72RKLBR6IO,G96L2C1ZFIX7BXB4BY,Denmark,false,Experiment037,Variant 2
YRZCX7NESZB6PSNE9RYA,G977XP06ECECZLKTLH,Sweden,false,Experiment037,Control
4S0UCZOKJK5C1EVS4BLL,G98EP58CHOUYDXAYRP,Norway,true,Experiment037,Control
0KHVVNKT8Y6P7ZSXD1Q3,G998W8E55PGDRRVCSC,Denmark,true,Experiment037,Control
U3TXWGIAZVJFQXJHUFUX,G9CNYPSZR478DHN9IB,Sweden,false,,
VS1CZZE1TJ5TN2416CFK,G9FKJHFRPVP43VQ8RL,Finland,true,Experiment037,Variant 2
IO58UDQYRB1QR67WYWU2,G9IR0LC8QKMIA8DRIT,Sweden,true,Experiment037,Variant 2
5E4ORR1H1NERGRSPO5B2,G9ITVLC8SANX3K0H09,Sweden,false,,
43ZN9BL4SLJS6JGJGXJ6,G9JXE8TAKCHOF5USO6,Norway,false,Experiment037,Variant 2
ORX2W53GY2YSUX6ZMBA7,G9K0AH91Z1ICJZH94C,Finland,false,Experiment037,Variant 2
25YDQI9WJ98FSE5531PX,G9M30LAOVY6GJDL00Y,Denmark,false,Experiment037,Variant 1
1HKPZA40IZFGMJ4RKJ1U,G9N7FKBXU1IGD5JVOZ,Norway,false,Experiment037,Variant 2
1R0ZFSDIJ6MMI1N5A8SM,G9QIDWYODBT81I2SSZ,Denmark,true,Experiment032,Control
RJ3ZGGEARMYHJ5QOOTO8,G9R9GUOFVEDFL3YV6L,Denmark,false,,
QM9M9T8C0O1U5FRAXWUX,G9RC6U1VYYH6GNF998,Sweden,false,Experiment037,Variant 2
N7ADV7RS3YEFJEQPA366,G9RWC7DEXYZH5F3N1E,Sweden,false,Experiment037,Variant 1
VAE8ZL5R2ZARJSDK3UHG,G9SX1SBHOHZNKBJT68,Norway,false,Experiment037,Variant 2
06FVJSSGT690EFTR9V0K,G9TDY4IMUKH9Z88YXI,Sweden,true,Experiment037,Variant 1
9OG4WH7CV95LNK2PCY3U,G9TVLBD0IXNO1MJZ3Q,Sweden,true,Experiment037,Control
8AAD3IHG2YD1WZUX0OU7,GA0RE9MJE0E16ORVSU,Sweden,false,Experiment037,Variant 2
3LSMB81JOSH0HE88IZUG,GA1QXP59UHWX9GO61Z,Sweden,false,Experiment037,Control
OONJ6ZQPQK3LNPPK7C5W,GA35F17TB2HBT1TJJR,Sweden,false,Experiment037,Variant 1
D3NVBDF5ZMLE8A1VMG1O,GA8X3JU03Y28OMQVBU,Denmark,false,Experiment037,Variant 1
BIMS0YTP7Z69AR7EOSIT,GA9YDLO34DSQSD0Z33,Sweden,false,Experiment037,Variant 1
MBLTEMEB6ZNLZA3F0PJ5,GABJH3KVNP2Z3PZJD0,Sweden,false,Experiment037,Variant 2
GQAZO648AHLSY5LM1AFH,GABXXVS9ZJ8S9PVDMZ,Finland,false,Experiment037,Control
ESKZZYFZH4L0LL5XI4T1,GAC0BPGIA5O7W1DUEA,Norway,false,Experiment037,Control
NPS1SW6MLHZI1826NOS6,GAC4JLLAF0FWVRRC75,Denmark,false,Experiment037,Variant 1
U7C59ADY2M87JENXE1DT,GACWYJH82FX3QYEXCP,Finland,false,Experiment037,Control
23M0QDCSAHB8CQ4JJREF,GAE12AQWWJTWB84KVR,Finland,false,Experiment037,Variant 2
5PQU5UX3GHFRIF00W7PF,GAEVEK4CQQBGDWU93J,Finland,true,Experiment037,Variant 1
TJYYLUDAOF0OY1XQDYP4,GAI2F712UYF05TIICQ,Norway,false,Experiment037,Control
CDYOU8N9LQI8MOR6F0W0,GALAMJXK1O0D7141W7,Norway,true,Experiment037,Control
6TI81OSTHFTMA2PQ2VBX,GAPC0FA4YM0BWW1WQQ,Sweden,false,Experiment037,Control
Q96H8BBZSC09VANVPYPG,GAUUHTZHR3Q63GN50A,Sweden,true,Experiment037,Variant 2
SS4SHCVFEFXG2MMZWKA3,GAV1FIYTPN2P6SYMCR,Sweden,true,Experiment037,Variant 2
K44SHPDN3YWLBM0LOH3L,GAXMJFCQ6YHOJV95FQ,Sweden,false,Experiment032,Control
R6AYNKHP4RGD54J38446,GAZQ7RNS1GD2WCIN3F,Sweden,false,Experiment037,Variant 2
UFGE5ROH5Z06IPDR02Y6,GB4VEVSQXJRXOPROB5,Denmark,false,Experiment037,Variant 2
KR6TXLLLOF6V4SEQXUBT,GB8892XQAONZ41964R,Norway,false,Experiment037,Variant 1
94066KY1RICLVAUMY2WD,GB9AJPURSUG1D39J8Z,Finland,false,Experiment037,Control
S9ZIF9I9FW6Q3KA19O2S,GB9PP007ICBU86HXBR,Denmark,false,Experiment037,Variant 2
74FN7KPSKIYF8SNFCCEU,GBAOU3D407NG0E5N54,Finland,true,,
NVWGYMUJIOBYM778CFSC,GBB8TG3HGT4DH2K9Y9,Finland,false,Experiment037,Variant 2
322KYJRMKDG5OSS5QPEV,GBBXPQ22ATWURGF54Y,Norway,false,Experiment037,Control
MEJQHVF7JET1NZ739ND8,GBDF2K86HSJMGZUKHC,Norway,false,Experiment037,Variant 1
1EY0MUKXZHDM42ELFMQY,GBE5258083MVGT9UQR,Norway,false,Experiment037,Variant 1
UAMXXM9ENPFBDP9UQCXF,GBFOYHFU2UH5VH469N,Finland,false,Experiment037,Variant 1
